ORIGINAL,uri
"Condon, Richard.",/agents/people/675
"Conger, Ivan.",/agents/people/676
"Conger, Lucile B.",/agents/people/677
"Conner, Roger L.",/agents/people/678
"Connolly, John W.",/agents/people/679
"Conover, James F.",/agents/people/680
"Conroy, Catherine.",/agents/people/681
"Constantinides, Angelos.",/agents/people/682
"Constantinides, Eleni.",/agents/people/683
"Constantinides, George.",/agents/people/684
"Cook, Ann Bradford.",/agents/people/685
"Cook, Blanche Wiesen.",/agents/people/686
"Cook, D. B.",/agents/people/687
"Cooley, Edgar Arthur.",/agents/people/688
"Cooley, Mary Elizabeth.",/agents/people/689
"Coombs, Lolagene C.",/agents/people/690
"Coomes, Francis J.",/agents/people/691
"Coonent, James.",/agents/people/692
"Cooperrider, Luke K.",/agents/people/693
"Cootware, Donna.",/agents/people/694
"Cope, Helen Gibson.",/agents/people/695
"Copp, Charlotte.",/agents/people/696
"Corbett, Brenda.",/agents/people/697
"Corbin, Gary.",/agents/people/698
"Cordes, Tania.",/agents/people/699
"Corretti, George L.",/agents/people/700
"Corriveau, Claire.",/agents/people/701
"Corson, William D.",/agents/people/702
"Costello, Lou.",/agents/people/703
"Countryman, Vern.",/agents/people/704
"Courant, Paul.",/agents/people/705
"Courtney, Kent.",/agents/people/706
"Cousins, Norman.",/agents/people/707
"Covert, Florence.",/agents/people/708
"Covey, Craig.",/agents/people/709
"Cowden, Roy William.",/agents/people/710
"Cowgill, Ella Lee.",/agents/people/711
"Cowles, Henry Chandler",/agents/people/712
"Cowling, Donald J.",/agents/people/713
"Cox, Eugene.",/agents/people/714
"Cox, Viola.",/agents/people/715
"Craig, James B.",/agents/people/716
"Cram, Esther Marsh.",/agents/people/717
"Cramton, Louis Kay.",/agents/people/718
"Crandall, Norman.",/agents/people/719
"Crandell, John L.",/agents/people/720
"Crane, Charles A.",/agents/people/721
"Cranefield, Harold A.",/agents/people/722
"Crapo, David.",/agents/people/723
"Crapo, Stanley T.",/agents/people/724
"Crawford, Harry M.",/agents/people/725
"Creighton, Frank W.",/agents/people/726
"Creighton, Joseph.",/agents/people/727
"Creswell, Margaret.",/agents/people/728
"Crews, Cecil Robert.",/agents/people/729
"Crews, William H.",/agents/people/730
"Cribbs, William Johnston.",/agents/people/731
"Cridland, Charles R.",/agents/people/732
"Crim, Bobby.",/agents/people/733
"Crist, Raymond E.",/agents/people/734
"Crittenberg, Willis.",/agents/people/735
"Crittenden, C. H.",/agents/people/736
"Crittenden, Ernest.",/agents/people/737
"Crittenden, Lisla Van Valkenburg.",/agents/people/738
"Crockett, George W.",/agents/people/739
"Cromwell, James Henry Roberts.",/agents/people/740
"Cromwell, Percy W.",/agents/people/741
"Cronkite, Walter.",/agents/people/742
"Cropley, Charles Elmore.",/agents/people/743
"Cross, Bradley R.",/agents/people/744
"Cross, Robert N.",/agents/people/745
"Crowley, Leo T.",/agents/people/746
"Crumb, George.",/agents/people/747
"Crump, Jean C.",/agents/people/748
"Cruzat, Gwendolyn S.",/agents/people/749
"Cuddihy, Joan F.",/agents/people/750
"Cullen, Yolande Dubois.",/agents/people/751
"Cullinan, Gerald.",/agents/people/752
"Culver, Mary M.",/agents/people/753
"Cumbey, Constance E.",/agents/people/754
"Cumming, Kimberli.",/agents/people/755
"Cummings, Homer S.",/agents/people/756
"Cunningham, DeVon.",/agents/people/757
"Cunningham, Sarah Jane.",/agents/people/758
"Curch, Nettie.",/agents/people/759
"Curley, James M.",/agents/people/760
"Currier, A. O.",/agents/people/761
"Curtis, Charles.",/agents/people/762
"Curtiss, Mary Louise Welton.",/agents/people/763
"Cushman, Katherine Moore.",/agents/people/764
"Dabney, W. D.",/agents/people/766
"Dalgleish, Charles.",/agents/people/767
"Damman, James.",/agents/people/768
"Dancy, Malinda W.",/agents/people/769
"Danforth, Percy.",/agents/people/770
"Danhof, Robert.",/agents/people/771
"Darvas, Robert M.",/agents/people/772
"Daubendiek, Bertha A. (Bertha Antoine)",/agents/people/773
"Davidow, Larry.",/agents/people/774
"Davidow, Lawrence S.",/agents/people/775
"Davidson, O. C.",/agents/people/776
"Davies, B. L.",/agents/people/777
"Davies, Joseph Edward.",/agents/people/778
"Davies, Thomas F.",/agents/people/779
"Davis, Carolyne K.",/agents/people/780
"Davis, Chandler.",/agents/people/781
"Davis, Ellen Regal.",/agents/people/782
"Davis, Frederick Dayton.",/agents/people/783
"Davis, Frederick.",/agents/people/784
"Davis, George.",/agents/people/785
"Davis, Joe Lee.",/agents/people/786
"Davis, Oscar N.",/agents/people/787
"Davis, Rennie.",/agents/people/788
"Davis, Thomas O.",/agents/people/789
"Davis, William Franklin.",/agents/people/790
"Davis, William L.",/agents/people/791
"Davock, Harlow P.",/agents/people/792
"Dawson, Robert.",/agents/people/793
"Dawson, Virginia Douglas.",/agents/people/794
"Day, Clara.",/agents/people/795
"Day, Harvey S.",/agents/people/796
"Day, Matthew.",/agents/people/797
"De La Vergne, Earl W.",/agents/people/798
"De Leon, Ted.",/agents/people/799
"De Maggio, Andrew.",/agents/people/800
"De Vries, Walter.",/agents/people/801
"DeGaetano, Armand L.",/agents/people/802
"DeGrieck, Jerry.",/agents/people/803
"DeGrow, Dan L.",/agents/people/804
"DeJong, Russell N.",/agents/people/805
"DeLeon, Linda.",/agents/people/806
"DeMeunier, Leon.",/agents/people/807
"DeVarti, David.",/agents/people/808
"DeWeese, Carroll.",/agents/people/809
"DeWeese, Paul N.",/agents/people/810
"DeWitt, Fred.",/agents/people/811
"Dean, George Arthur.",/agents/people/812
"Debo, Alfred.",/agents/people/813
"Decatur, Catherine.",/agents/people/814
"Decker, Rutherford L.",/agents/people/815
"Dedijer, Vladimir.",/agents/people/816
"Degan, James E.",/agents/people/817
"Delahay, Mark W.",/agents/people/818
"Delanghe, Gay.",/agents/people/819
"Delano, Jack.",/agents/people/820
"Denby, Nathaniel.",/agents/people/821
"Dende, Leopold.",/agents/people/822
"Denham, Virginia.",/agents/people/823
"Denison, Cornelia Carter.",/agents/people/824
"Denison, Julius Coe.",/agents/people/825
"Dennis, Don.",/agents/people/826
"Dennison, Charles H.",/agents/people/827
"Dennison, David M.",/agents/people/828
"Dennison, Edwin W.",/agents/people/829
"Dennison, Helen.",/agents/people/830
"Densmore, Ernest Albert.",/agents/people/831
"Dernberger, Robert F.",/agents/people/832
"Dever, Harry.",/agents/people/833
"Devitt, Joseph.",/agents/people/834
"Dewey, May Williams.",/agents/people/835
"Dieffenbach, Albert C.",/agents/people/836
"Dietrich, Gertrude Levandoski.",/agents/people/837
"Diggs, Charles C.",/agents/people/838
"Dilg, Will H.",/agents/people/839
"Dilley, Robert D.",/agents/people/840
"Dilorenzi, Peter.",/agents/people/841
"Dingell, John D.",/agents/people/842
"Dirksen, Everett McKinley.",/agents/people/843
"Dise, J. Ivan (Joseph Ivan)",/agents/people/844
"Ditchy, Clair W. (Clair William)",/agents/people/845
"Ditzel, Joseph B.",/agents/people/846
"Dixon, Regina Brave.",/agents/people/847
"Dobbertin, John.",/agents/people/848
"Dodge, Cynthia.",/agents/people/849
"Dodge, Henry M.",/agents/people/850
"Dolph, Ray A.",/agents/people/851
"Doman, Bernard A.",/agents/people/852
"Domhoff, G. William.",/agents/people/853
"Donabedian, Avedis.",/agents/people/854
"Donahue, Esther.",/agents/people/855
"Donahue, Thomas M.",/agents/people/856
"Doner, Mary Frances.",/agents/people/857
"Donnelly, Elaine Chenevert.",/agents/people/858
"Donnelly, Elaine.",/agents/people/859
"Donnelly, Joseph P.",/agents/people/860
"Dora, Lillian.",/agents/people/861
"Dornetto, Dominic.",/agents/people/862
"Dougherty, Edward A.",/agents/people/863
"Dougherty, Richard M.",/agents/people/864
"Douglas, Emily.",/agents/people/865
"Douglas, Marie Louise.",/agents/people/866
"Douglass, Benjamin.",/agents/people/867
"Douglass, Henry Woolsey.",/agents/people/868
"Douglass, Joseph.",/agents/people/869
"Douglass, Martha Matilda Nellis.",/agents/people/870
"Doumanian, Tatos.",/agents/people/871
"Downey, John.",/agents/people/872
"Downey, Sheridan.",/agents/people/873
"Doyle, Patrick J.",/agents/people/874
"Doyle, William F.",/agents/people/875
"Drake, G. Claude.",/agents/people/876
"Drake, Ludlum C.",/agents/people/877
"Drake, Margaret.",/agents/people/878
"Drake, Richard L.",/agents/people/879
"Dreier, Edward.",/agents/people/880
"Dreyfuss, Marion.",/agents/people/881
"Driggs, William S.",/agents/people/882
"Drinan, Rhonda.",/agents/people/883
"Driscoll, John.",/agents/people/884
"Drooker, Penelope B.",/agents/people/885
"DuBois, David Graham.",/agents/people/886
"Dubina, Nestor.",/agents/people/887
"Dubois, Elizabeth E.",/agents/people/888
"Dubrow, Evelyn.",/agents/people/889
"Duell, Elizabeth.",/agents/people/890
"Duff, Lela.",/agents/people/891
"Duff, Robert A.",/agents/people/892
"Duffy, Yvonne.",/agents/people/893
"Duink, Harry.",/agents/people/894
"Duley, Margot I.",/agents/people/896
"Dumas, Rhetaugh.",/agents/people/897
"Dunbar, Daphne.",/agents/people/898
"Duncan, Todd.",/agents/people/899
"Dunham, Arthur.",/agents/people/900
"Dunham, Elizabeth Reed.",/agents/people/901
"Dunham, Esther.",/agents/people/902
"Dunham, Fred Sylvester.",/agents/people/903
"Dunham, Ruth.",/agents/people/904
"Dunker, Stephen.",/agents/people/905
"Dunmore, Al.",/agents/people/906
"Dunn, Gerald R.",/agents/people/907
"Dunn, John.",/agents/people/908
"Dunn, Nettie.",/agents/people/909
"Dunnigan, James P.",/agents/people/910
"Durant, Richard.",/agents/people/911
"Duty, Charles L.",/agents/people/912
"Dykema, James.",/agents/people/913
"Earhart, Will.",/agents/people/914
"Earle, Clifford.",/agents/people/915
"Earle, G. Harold.",/agents/people/916
"Early, Stephen.",/agents/people/917
"East, Ben.",/agents/people/918
"Eastburn, Isaac M.",/agents/people/919
"Easton, Emily.",/agents/people/920
"Eaton, Leonard K.",/agents/people/921
"Eaton, Lily W.",/agents/people/922
"Eberbach, Linda.",/agents/people/923
"Eckert, Bob.",/agents/people/924
"Eckstein, Ruth.",/agents/people/925
"Edades, Jean G.",/agents/people/926
"Eddy, Robert M.",/agents/people/927
"Edge, Laura A.",/agents/people/928
"Edison, Mary Stilwell.",/agents/people/929
"Edmonson, Robert Edward.",/agents/people/930
"Edmunds, Newton.",/agents/people/931
"Edwards, Alfred L.",/agents/people/932
"Edwards, Esther.",/agents/people/933
"Edwards, Harry T.",/agents/people/934
"Edwards, India.",/agents/people/935
"Edwards, William J.",/agents/people/936
"Eerdmans, William B.",/agents/people/937
"Efromoff, G.",/agents/people/938
"Egan, Patrick.",/agents/people/939
"Ehlers, John Henry.",/agents/people/940
"Ehnis, Leroy.",/agents/people/941
"Ehrling, Sixten.",/agents/people/942
"Eibler, John.",/agents/people/943
"Elahi, Mohammad Ali.",/agents/people/944
"Elbel, Louis.",/agents/people/945
"Eldersveld, Samuel James.",/agents/people/946
"Eldon, John.",/agents/people/947
"Eldred, Mary.",/agents/people/948
"Eldridge, James B.",/agents/people/949
"Eley, Lynn W.",/agents/people/950
"Eliot, Sonny.",/agents/people/951
"Elliot, Raymond.",/agents/people/952
"Ellis, J. Edwin.",/agents/people/953
"Ellison, Ralph.",/agents/people/954
"Ellsworth, Mary.",/agents/people/955
"Ellsworth, Robert.",/agents/people/956
"Emery, A. G.",/agents/people/957
"Emmerich, Hugo.",/agents/people/958
"Emmons, H. H. (Harry H.)",/agents/people/959
"Encke, L. C.",/agents/people/960
"Engle, Glenn.",/agents/people/961
"Engler, Coleen.",/agents/people/962
"Engler, Michelle.",/agents/people/963
"English, Colin.",/agents/people/964
"English, Richard A.",/agents/people/965
"Ensign, Arselia Sehler.",/agents/people/966
"Epstein, Henrietta.",/agents/people/967
"Erhard, Ludwig.",/agents/people/968
"Eschelbach, Al.",/agents/people/969
"Essig, Edith.",/agents/people/970
"Estep, Samuel D.",/agents/people/971
"Ettinghausen, Richard.",/agents/people/972
"Evans, Abi.",/agents/people/973
"Evans, David G.",/agents/people/974
"Evans, David S.",/agents/people/975
"Evans, Maurice.",/agents/people/976
"Evans, Ruth.",/agents/people/977
"Evans, Thomas.",/agents/people/978
"Everett, Franklin.",/agents/people/979
"Eynon, Bret.",/agents/people/980
"Faber, E.",/agents/people/981
"Faeth, G. M. (Gerard M.)",/agents/people/982
"Fagon, Myron.",/agents/people/983
"Fairchild, G. B.",/agents/people/984
"Fairchild, Marian H.",/agents/people/985
"Fairclough, Ellen Louks.",/agents/people/986
"Fajans, Stefan S.",/agents/people/987
"Falls, Philomena.",/agents/people/988
"Fanget, Louis A.",/agents/people/989
"Fargo, Judy Carole.",/agents/people/990
"Farrar, Judson S.",/agents/people/991
"Farrell, Margaret C. Taylor.",/agents/people/992
"Farrell, Thomas M.",/agents/people/993
"Faupel, Marian L.",/agents/people/994
"Fayz, Allie.",/agents/people/995
"Featherman, David L.",/agents/people/996
"Featherstone, Arthur.",/agents/people/997
"Fecker, J. W.",/agents/people/998
"Feddersen, Christian T.",/agents/people/999
"Federbush, Marcia.",/agents/people/1000
"Feingold, Eugene N.",/agents/people/1001
"Felch, Caroline.",/agents/people/1002
"Feldman, Richard.",/agents/people/1003
"Felipe, F.",/agents/people/1004
"Felker, Clay.",/agents/people/1005
"Fellin, Phillip.",/agents/people/1006
"Fenlon, Edward H.",/agents/people/1007
"Fennell, Frederick.",/agents/people/1008
"Ferguson, John W.",/agents/people/1009
"Ferguson, Myrtle.",/agents/people/1010
"Ferraro, Geraldine.",/agents/people/1011
"Ferris, Joseph.",/agents/people/1012
"Ferry, Amanda White.",/agents/people/1013
"Fese, Marie.",/agents/people/1014
"Feuerwerker, Albert.",/agents/people/1015
"Fey, Charles.",/agents/people/1016
"Field, Howard A.",/agents/people/1017
"Field, Sylvester.",/agents/people/1018
"Fields, Edward R.",/agents/people/1019
"Finerman, Aaron.",/agents/people/1020
"Finney, Edward A.",/agents/people/1021
"Fischer, Kenneth M.",/agents/people/1022
"Fisher, Carl G.",/agents/people/1023
"Fisher, Rolland E.",/agents/people/1024
"Fisher, Winifred.",/agents/people/1025
"Fishman, Ellen.",/agents/people/1026
"Fitch, Ferris H.",/agents/people/1027
"Fitting, James Edward.",/agents/people/1028
"FitzGerald, Frank.",/agents/people/1029
"Fjetland, O. K.",/agents/people/1030
"Flack, Robert Bruce.",/agents/people/1031
"Flacks, Miriam.",/agents/people/1032
"Flacks, Richard.",/agents/people/1033
"Flaherty, Edward.",/agents/people/1034
"Flanders, George A.",/agents/people/1035
"Flatt, Anna Hall Stewart.",/agents/people/1036
"Flechsig, Jack.",/agents/people/1037
"Fleming, Arthur.",/agents/people/1038
"Fleming, Sally.",/agents/people/1039
"Fletcher, Peter.",/agents/people/1040
"Fletcher, Richard H.",/agents/people/1041
"Fletcher, Robert W.",/agents/people/1042
"Florence, Barbara Moench.",/agents/people/1043
"Florence, Philip.",/agents/people/1044
"Florescu, Stefan.",/agents/people/1045
"Foisie, Philip M.",/agents/people/1046
"Foley, Thomas.",/agents/people/1047
"Follo, Charles L.",/agents/people/1048
"Ford, Charles O.",/agents/people/1049
"Ford, Richard I.",/agents/people/1050
"Ford, William D.",/agents/people/1051
"Ford, William F.",/agents/people/1052
"Forman, Robert G.",/agents/people/1053
"Foronda, S.",/agents/people/1054
"Forster, Martha Mullett.",/agents/people/1055
"Forsyth, Richard Alexander.",/agents/people/1056
"Forsythe, Russell.",/agents/people/1057
"Foster, Bert.",/agents/people/1058
"Foster, Charles W.",/agents/people/1059
"Foster, Margaret Irene Pattengill.",/agents/people/1060
"Fowler, Ann Schwartz Smith.",/agents/people/1061
"Francis, Nancy C.",/agents/people/1062
"Frank, Patricia M.",/agents/people/1063
"Frank, Randy.",/agents/people/1064
"Frank, Richard C.",/agents/people/1065
"Frankel, Betty.",/agents/people/1066
"Frankena, William K.",/agents/people/1067
"Frankenburger, L.",/agents/people/1068
"Frankforter, W. D.",/agents/people/1069
"Frankhauser, Mary E.",/agents/people/1070
"Franklin, Aretha.",/agents/people/1071
"Franklin, Erma.",/agents/people/1072
"Franklin, Kenneth J.",/agents/people/1073
"Franklin, Vaughn.",/agents/people/1074
"Franz, E.",/agents/people/1075
"Frappier, Jon.",/agents/people/1076
"Fraser, Russell A.",/agents/people/1077
"Frayer, William Alley.",/agents/people/1078
"Freedman, Deborah S.",/agents/people/1079
"Freeman, Orville L.",/agents/people/1080
"Freer, Frederick W.",/agents/people/1081
"Freitag, Elmer.",/agents/people/1082
"Freliga, Mary.",/agents/people/1083
"Frey, Donald Welson.",/agents/people/1084
"Frey, James G.",/agents/people/1085
"Fricke, Benno G.",/agents/people/1086
"Friedan, Betty.",/agents/people/1087
"Friedman, Benjamin.",/agents/people/1088
"Friendly, Fred W.",/agents/people/1089
"Fritsche, Carl B.",/agents/people/1090
"Frost-Welmers, Nan.",/agents/people/1091
"Frye, B. E. (Billy Eugene)",/agents/people/1092
"Fuertes, E. A.",/agents/people/1093
"Fuller, David Otis.",/agents/people/1094
"Fuller, George Damon.",/agents/people/1095
"Fuller, Glenn.",/agents/people/1096
"Fulton, Douglas.",/agents/people/1097
"Fuqua, Christina.",/agents/people/1098
"Fyan, Loleta D.",/agents/people/1099
"Fyfe, Jennie.",/agents/people/1100
"Gaede, Erwin A.",/agents/people/1101
"Gage, Lois Waite.",/agents/people/1102
"Gage-Colby, Ruth.",/agents/people/1103
"Gaige, Frederick M.",/agents/people/1104
"Galamian, Ivan.",/agents/people/1105
"Galbraith, D. James.",/agents/people/1106
"Gallagher, Arthur.",/agents/people/1107
"Galler, Bernard A.",/agents/people/1108
"Galler, Enid H.",/agents/people/1109
"Galler, Enid.",/agents/people/1110
"Gallop, Horace Milton.",/agents/people/1111
"Gamble, William.",/agents/people/1112
"Garcia, Valde.",/agents/people/1113
"Gastillo, Hugo.",/agents/people/1114
"Gavin, Leon H.",/agents/people/1115
"Gaye, Marvin.",/agents/people/1116
"Geddes, John.",/agents/people/1117
"Geddes, William.",/agents/people/1118
"Geisendorfer, George.",/agents/people/1119
"Gelehrter, Thomas D.",/agents/people/1120
"Gellein, Hilmer.",/agents/people/1121
"Gelles, Catherine.",/agents/people/1122
"Geltz, Albert E.",/agents/people/1123
"Georgakas, Dan.",/agents/people/1124
"George, Emily.",/agents/people/1125
"George, Maryanne.",/agents/people/1126
"Gepford, William.",/agents/people/1127
"Gerganoff, Stoyan T.",/agents/people/1128
"Gerganoff, Zdravko T.",/agents/people/1129
"Gerich, Elise.",/agents/people/1130
"Gerlach, Lee.",/agents/people/1131
"Germer, Adolph.",/agents/people/1132
"Ghani, Ashraf.",/agents/people/1133
"Gibson, Audrey.",/agents/people/1134
